fault_mode,operating_state,normality_score,z_score_mean,hybrid_score,hybrid_threshold,predicted_anomaly,final_anomaly,expected_anomaly
healthy,steady_state,0.05942585086294622,0.6268283584229564,0.5674025075600102,0.9310432651296187,0,0,0
healthy,steady_state,0.01742254423795897,0.9050424926870021,0.8876199484490431,0.9310432651296187,0,0,0
healthy,steady_state,0.05588607665581502,0.7072981997682845,0.6514121231124694,0.9310432651296187,0,0,0
healthy,steady_state,0.08212601967253202,0.5820229291754457,0.4998969095029137,0.9310432651296187,0,0,0
healthy,steady_state,0.07132549272912625,0.5754370375603804,0.5041115448312542,0.9310432651296187,0,0,0
healthy,steady_state,0.07238836912226004,0.6386729347116646,0.5662845655894047,0.9310432651296187,0,0,0
healthy,steady_state,0.08745897915069284,0.5604960643371761,0.4730370851864833,0.9310432651296187,0,0,0
healthy,steady_state,0.05631754868125621,0.623844829432578,0.5675272807513219,0.9310432651296187,0,0,0
healthy,steady_state,0.08677919060718442,0.5462041374597569,0.4594249468525725,0.9310432651296187,0,0,0
healthy,steady_state,0.040054254107911136,0.7347702642043764,0.6947160100964653,0.9310432651296187,0,0,0
healthy,steady_state,0.07034601954035624,0.6307143004777781,0.5603682809374219,0.9310432651296187,0,0,0
healthy,steady_state,0.08516355197400294,0.4842921650966659,0.39912861312266296,0.9310432651296187,0,0,0
healthy,steady_state,0.09004343312216018,0.4262828358433495,0.3362394027211893,0.9310432651296187,0,0,0
healthy,steady_state,0.08661998771068757,0.4423852482733355,0.3557652605626479,0.9310432651296187,0,0,0
healthy,steady_state,0.04496612781355103,0.6033049454131895,0.5583388175996384,0.9310432651296187,0,0,0
healthy,steady_state,0.053650815543494046,0.6757165209886875,0.6220657054451935,0.9310432651296187,0,0,0
healthy,steady_state,0.08178639659877301,0.4260658649866246,0.34427946838785156,0.9310432651296187,0,0,0
healthy,shutdown,-0.18953693783731995,3.125810914368816,3.315347852206136,0.9310432651296187,1,0,0
healthy,shutdown,-0.18463547035643324,3.3902537591589286,3.574889229515362,0.9310432651296187,1,0,0
healthy,idle,-0.2015053078347525,3.549019687363768,3.7505249951985205,0.9310432651296187,1,0,0
healthy,idle,-0.19612402549967467,3.9959686826250613,4.192092708124736,0.9310432651296187,1,0,0
healthy,idle,-0.19587383470767572,3.980341894094215,4.176215728801891,0.9310432651296187,1,0,0
healthy,idle,-0.19587383470767572,3.961604216318313,4.157478051025989,0.9310432651296187,1,0,0
healthy,idle,-0.1960403316088113,3.9728261293117564,4.168866460920568,0.9310432651296187,1,0,0
healthy,idle,-0.19713559333824282,3.9753102648097522,4.172445858147995,0.9310432651296187,1,0,0
healthy,idle,-0.19713559333824282,3.9811773238891943,4.178312917227437,0.9310432651296187,1,0,0
healthy,idle,-0.1973716498334629,3.9905933479883333,4.187964997821796,0.9310432651296187,1,0,0
healthy,idle,-0.2240657581583705,3.9525311341801386,4.176596892338509,0.9310432651296187,1,0,0
healthy,startup,-0.23781593047445915,3.901410938595589,4.139226869070049,0.9310432651296187,1,0,0
healthy,startup,-0.22829353964745958,3.881985363611459,4.110278903258918,0.9310432651296187,1,0,0
healthy,steady_state,0.07404288209454107,0.5426353296764302,0.46859244758188917,0.9310432651296187,0,0,0
healthy,steady_state,0.016899605879288737,0.8505712930940242,0.8336716872147355,0.9310432651296187,0,0,0
healthy,steady_state,0.04126666096666881,0.7781958007555486,0.7369291397888798,0.9310432651296187,0,0,0
healthy,steady_state,0.06436590836534156,0.6406604907830575,0.5762945824177159,0.9310432651296187,0,0,0
healthy,steady_state,0.0902513914893997,0.5287496410158011,0.43849824952640143,0.9310432651296187,0,0,0
healthy,steady_state,0.04764953660511789,0.7021648246927913,0.6545152880876735,0.9310432651296187,0,0,0
healthy,steady_state,0.0720967237923627,0.6189716678950008,0.5468749441026381,0.9310432651296187,0,0,0
healthy,steady_state,0.04534257291112126,0.7070077251282095,0.6616651522170882,0.9310432651296187,0,0,0
healthy,steady_state,0.08238268695069939,0.5239294911871922,0.44154680423649284,0.9310432651296187,0,0,0
healthy,steady_state,0.09498214538281857,0.4716256501794061,0.37664350479658754,0.9310432651296187,0,0,0
healthy,steady_state,0.09652812200601102,0.45046817592628,0.353940053920269,0.9310432651296187,0,0,0
healthy,steady_state,0.08058540060432684,0.44792264824468137,0.3673372476403545,0.9310432651296187,0,0,0
healthy,steady_state,0.06466504586390742,0.6005655357010893,0.5359004898371819,0.9310432651296187,0,0,0
healthy,steady_state,0.06437907143689575,0.5710726579132754,0.5066935864763797,0.9310432651296187,0,0,0
healthy,steady_state,0.07949124173578248,0.556037698763473,0.4765464570276905,0.9310432651296187,0,0,0
healthy,steady_state,0.05808298139207185,0.6319607336854648,0.5738777522933929,0.9310432651296187,0,0,0
healthy,steady_state,-0.0009836867630704793,0.9373791668087201,0.9383628535717906,0.9310432651296187,1,1,0
healthy,shutdown,-0.20738250606661957,3.3113103577612857,3.5186928638279054,0.9310432651296187,1,0,0
healthy,shutdown,-0.20143781271346528,3.6161689836773974,3.8176067963908626,0.9310432651296187,1,0,0
healthy,idle,-0.1994157937519242,3.5623966351152414,3.7618124288671657,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.011639392038644,4.207950239672516,0.9310432651296187,1,0,0
healthy,idle,-0.19612402549967467,3.8293603146326283,4.025484340132303,0.9310432651296187,1,0,0
healthy,idle,-0.19588839131847846,3.97306591217118,4.168954303489659,0.9310432651296187,1,0,0
healthy,idle,-0.1956382852146964,3.9836424333822156,4.179280718596912,0.9310432651296187,1,0,0
healthy,idle,-0.19627601723838106,3.9758017857206482,4.172077802959029,0.9310432651296187,1,0,0
healthy,idle,-0.1950495833289695,3.957477802834659,4.152527386163628,0.9310432651296187,1,0,0
healthy,idle,-0.19713559333824282,3.976502818632694,4.173638411970937,0.9310432651296187,1,0,0
healthy,idle,-0.2240657581583705,3.940459443213514,4.164525201371885,0.9310432651296187,1,0,0
healthy,startup,-0.23507336204265072,3.874948388088063,4.110021750130714,0.9310432651296187,1,0,0
healthy,startup,-0.22867224502330452,3.836044150411139,4.064716395434443,0.9310432651296187,1,0,0
healthy,steady_state,0.07263844052874496,0.6804747034396587,0.6078362629109137,0.9310432651296187,0,0,0
healthy,steady_state,0.08558963110100276,0.5321249679245278,0.44653533682352503,0.9310432651296187,0,0,0
healthy,steady_state,0.07289303008832498,0.6316173833757808,0.5587243532874557,0.9310432651296187,0,0,0
healthy,steady_state,0.0525326311372139,0.7244769818710208,0.671944350733807,0.9310432651296187,0,0,0
healthy,steady_state,-0.0018977979985990157,0.8157115340750696,0.8176093320736686,0.9310432651296187,0,0,0
healthy,steady_state,0.06151656425629243,0.6826556254443916,0.6211390611880991,0.9310432651296187,0,0,0
healthy,steady_state,0.10895487989111374,0.3668035115985667,0.257848631707453,0.9310432651296187,0,0,0
healthy,steady_state,0.11289583403307468,0.4287123053707164,0.31581647133764174,0.9310432651296187,0,0,0
healthy,steady_state,0.08418038825617558,0.43386601521485946,0.3496856269586839,0.9310432651296187,0,0,0
healthy,steady_state,0.06394002885866062,0.6302938105189659,0.5663537816603053,0.9310432651296187,0,0,0
healthy,steady_state,0.07804456164615514,0.5652605703211472,0.48721600867499204,0.9310432651296187,0,0,0
healthy,steady_state,0.07012363481989248,0.5056777983859679,0.43555416356607546,0.9310432651296187,0,0,0
healthy,steady_state,0.09519546140941287,0.45395036547293816,0.3587549040635253,0.9310432651296187,0,0,0
healthy,steady_state,0.06376239584859378,0.5703615500624821,0.5065991542138883,0.9310432651296187,0,0,0
healthy,steady_state,0.07764387128266204,0.5242320370760335,0.44658816579337146,0.9310432651296187,0,0,0
healthy,steady_state,0.08159979218223778,0.569382215643144,0.48778242346090617,0.9310432651296187,0,0,0
healthy,steady_state,0.05786273746403586,0.6498255534296171,0.5919628159655812,0.9310432651296187,0,0,0
healthy,shutdown,-0.19349256346745913,3.2102580437527184,3.4037506072201777,0.9310432651296187,1,0,0
healthy,shutdown,-0.19328457544929867,3.339247820139028,3.5325323955883268,0.9310432651296187,1,0,0
healthy,idle,-0.19701706056424473,3.5605144211626762,3.7575314817269208,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.028072432417643,4.224383280051515,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.013486549736056,4.209797397369928,0.9310432651296187,1,0,0
healthy,idle,-0.19683140687868805,4.005583064692333,4.202414471571021,0.9310432651296187,1,0,0
healthy,idle,-0.19659553325275803,3.99932096663883,4.195916499891588,0.9310432651296187,1,0,0
healthy,idle,-0.19631020191372994,3.9855741498542616,4.181884351767992,0.9310432651296187,1,0,0
healthy,idle,-0.195402815453934,3.9800767087450675,4.175479524199002,0.9310432651296187,1,0,0
healthy,idle,-0.19627601723838106,3.9679064416823153,4.164182458920696,0.9310432651296187,1,0,0
healthy,idle,-0.2240657581583706,3.9276975464845303,4.151763304642901,0.9310432651296187,1,0,0
healthy,startup,-0.234400094816542,3.784354927403455,4.018755022219997,0.9310432651296187,1,0,0
healthy,startup,-0.2272274285086323,3.8329804156272926,4.060207844135925,0.9310432651296187,1,0,0
healthy,steady_state,0.05796151751588513,0.6892270291145292,0.6312655115986441,0.9310432651296187,0,0,0
healthy,steady_state,0.06063372407351253,0.6298601018928923,0.5692263778193798,0.9310432651296187,0,0,0
healthy,steady_state,0.05093405055160943,0.6333250853758406,0.5823910348242312,0.9310432651296187,0,0,0
healthy,steady_state,0.013553286440916024,0.8654500601044738,0.8518967736635578,0.9310432651296187,0,0,0
healthy,steady_state,0.06076190186504288,0.6681196768655524,0.6073577750005095,0.9310432651296187,0,0,0
healthy,steady_state,0.08579180957217836,0.4996796970783085,0.41388788750613015,0.9310432651296187,0,0,0
healthy,steady_state,0.08181656528002373,0.595765264518091,0.5139486992380673,0.9310432651296187,0,0,0
healthy,steady_state,0.06693635646272922,0.5943235004771869,0.5273871440144576,0.9310432651296187,0,0,0
healthy,steady_state,0.04055449073545575,0.6600067854194871,0.6194522946840313,0.9310432651296187,0,0,0
healthy,steady_state,0.07209293896905,0.4882801645159959,0.41618722554694587,0.9310432651296187,0,0,0
healthy,steady_state,0.0473377384172598,0.6075047472812588,0.560167008863999,0.9310432651296187,0,0,0
healthy,steady_state,0.07711104606748648,0.5540209504151448,0.4769099043476583,0.9310432651296187,0,0,0
healthy,steady_state,0.10458328569830605,0.393980887563936,0.28939760186562996,0.9310432651296187,0,0,0
healthy,steady_state,0.08722117177300637,0.47580715769238136,0.388585985919375,0.9310432651296187,0,0,0
healthy,steady_state,0.04638985925189315,0.6867506642173997,0.6403608049655065,0.9310432651296187,0,0,0
healthy,steady_state,0.021650425277935703,0.7581276927280013,0.7364772674500656,0.9310432651296187,0,0,0
healthy,steady_state,0.06698295544333244,0.6285901040692445,0.5616071486259121,0.9310432651296187,0,0,0
healthy,shutdown,-0.20304837694441447,3.2840360072571233,3.4870843842015375,0.9310432651296187,1,0,0
healthy,shutdown,-0.20477489849077157,3.6444389974302123,3.849213895920984,0.9310432651296187,1,0,0
healthy,idle,-0.2005166334339029,3.590966591933991,3.791483225367894,0.9310432651296187,1,0,0
healthy,idle,-0.19933131366378354,3.8691427071671556,4.068474020830939,0.9310432651296187,1,0,0
healthy,idle,-0.19790264145847225,4.031214895345382,4.229117536803854,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.0207165553953175,4.217027403029189,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.010137856985685,4.206448704619557,0.9310432651296187,1,0,0
healthy,idle,-0.19588839131847846,4.003709817041552,4.1995982083600305,0.9310432651296187,1,0,0
healthy,idle,-0.19588839131847846,3.9938897881239424,4.1897781794424205,0.9310432651296187,1,0,0
healthy,idle,-0.1956382852146964,3.982923690675822,4.178561975890518,0.9310432651296187,1,0,0
healthy,idle,-0.2240657581583706,3.9182651896818945,4.142330947840265,0.9310432651296187,1,0,0
healthy,startup,-0.22725671457708707,3.86055415167681,4.087810866253897,0.9310432651296187,1,0,0
healthy,startup,-0.2293319498008235,3.8309581021982604,4.060290051999084,0.9310432651296187,1,0,0
healthy,steady_state,0.08643182030605528,0.5308542033797086,0.4444223830736533,0.9310432651296187,0,0,0
healthy,steady_state,0.026998229554852038,0.8149475297100233,0.7879493001551712,0.9310432651296187,0,0,0
healthy,steady_state,0.010209452976268019,0.8811116125048508,0.8709021595285829,0.9310432651296187,0,0,0
healthy,steady_state,0.014898862639016797,0.8671266812364612,0.8522278185974443,0.9310432651296187,0,0,0
healthy,steady_state,0.05507587529258684,0.6821957747836992,0.6271198994911124,0.9310432651296187,0,0,0
healthy,steady_state,0.05433333320135486,0.6022374824205098,0.547904149219155,0.9310432651296187,0,0,0
healthy,steady_state,0.10201671810111257,0.42910575212550195,0.3270890340243894,0.9310432651296187,0,0,0
healthy,steady_state,0.066790001455584,0.5553734074420492,0.4885834059864652,0.9310432651296187,0,0,0
healthy,steady_state,0.0635698224877263,0.5600547467763186,0.4964849242885923,0.9310432651296187,0,0,0
healthy,steady_state,0.03474499031877959,0.692753853105657,0.6580088627868774,0.9310432651296187,0,0,0
healthy,steady_state,0.06869081005072691,0.5076031987917285,0.43891238874100164,0.9310432651296187,0,0,0
healthy,steady_state,0.07459830292273056,0.5575875282349493,0.4829892253122187,0.9310432651296187,0,0,0
healthy,steady_state,0.07435538496159166,0.6291607700235569,0.5548053850619652,0.9310432651296187,0,0,0
healthy,steady_state,0.04456990873892991,0.7085792485358422,0.6640093397969122,0.9310432651296187,0,0,0
healthy,steady_state,0.07507351444029248,0.5639954230985722,0.4889219086582797,0.9310432651296187,0,0,0
healthy,steady_state,0.09396191448849389,0.49275006854783254,0.39878815405933865,0.9310432651296187,0,0,0
healthy,steady_state,0.0832419809128166,0.5199552583137826,0.43671327740096605,0.9310432651296187,0,0,0
healthy,shutdown,-0.20575941315642332,3.2037506424689326,3.409510055625356,0.9310432651296187,1,0,0
healthy,shutdown,-0.2116703135887794,3.6041554025979,3.815825716186679,0.9310432651296187,1,0,0
healthy,idle,-0.21020122680442743,3.6270243230419874,3.8372255498464147,0.9310432651296187,1,0,0
healthy,idle,-0.20027899481316624,4.058139088726163,4.258418083539329,0.9310432651296187,1,0,0
healthy,idle,-0.19980499381888195,4.048519015218096,4.248324009036978,0.9310432651296187,1,0,0
healthy,idle,-0.19933131366378354,4.038904176918781,4.238235490582564,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.027580737615568,4.22389158524944,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.018926333501304,4.215237181135176,0.9310432651296187,1,0,0
healthy,idle,-0.19683140687868805,4.010485866806374,4.207317273685062,0.9310432651296187,1,0,0
healthy,idle,-0.19612402549967467,3.997607700710378,4.193731726210053,0.9310432651296187,1,0,0
healthy,idle,-0.22472068165115555,3.916539832576522,4.141260514227678,0.9310432651296187,1,0,0
healthy,startup,-0.23145064132634985,3.967615088906441,4.199065730232791,0.9310432651296187,1,0,0
healthy,startup,-0.22957890827714744,3.839282122693943,4.068861030971091,0.9310432651296187,1,0,0
healthy,steady_state,0.03690446903391292,0.8197509435659882,0.7828464745320753,0.9310432651296187,0,0,0
healthy,steady_state,0.0758098279306641,0.6722687803193762,0.596458952388712,0.9310432651296187,0,0,0
healthy,steady_state,0.08628232572483552,0.6052126391821023,0.5189303134572668,0.9310432651296187,0,0,0
healthy,steady_state,0.05262427721251656,0.6503585359663661,0.5977342587538494,0.9310432651296187,0,0,0
healthy,steady_state,0.0710950584750415,0.4818783476270654,0.4107832891520239,0.9310432651296187,0,0,0
healthy,steady_state,0.1065628125995336,0.34071386289257233,0.23415105029303873,0.9310432651296187,0,0,0
healthy,steady_state,0.09613632895214025,0.42466550093594196,0.3285291719838017,0.9310432651296187,0,0,0
healthy,steady_state,0.06549436321387275,0.6378203249719037,0.572325961758031,0.9310432651296187,0,0,0
healthy,steady_state,0.08829047103645887,0.4302665618634298,0.34197609082697095,0.9310432651296187,0,0,0
healthy,steady_state,0.09168168116729652,0.4864085082871448,0.3947268271198483,0.9310432651296187,0,0,0
healthy,steady_state,0.04972533576672106,0.6234795838194153,0.5737542480526943,0.9310432651296187,0,0,0
healthy,steady_state,0.0494463834748165,0.6711609643102038,0.6217145808353872,0.9310432651296187,0,0,0
healthy,steady_state,0.09168795303358906,0.42372121773836174,0.3320332647047727,0.9310432651296187,0,0,0
healthy,steady_state,0.08428129732787554,0.4760288002926013,0.39174750296472577,0.9310432651296187,0,0,0
healthy,steady_state,0.07464037081666103,0.5960844240854745,0.5214440532688134,0.9310432651296187,0,0,0
healthy,steady_state,0.059082750766299874,0.5779537138889438,0.5188709631226439,0.9310432651296187,0,0,0
healthy,steady_state,-0.04177708737866059,0.9113197095944648,0.9530967969731254,0.9310432651296187,1,1,0
healthy,shutdown,-0.20718928165210393,3.2783385595628136,3.4855278412149175,0.9310432651296187,1,0,0
healthy,shutdown,-0.20243755424805243,3.451996469009902,3.6544340232579544,0.9310432651296187,1,0,0
healthy,idle,-0.20579409657395176,3.6208225087529406,3.826616605326892,0.9310432651296187,1,0,0
healthy,idle,-0.20307578091248646,4.0719425153111,4.275018296223587,0.9310432651296187,1,0,0
healthy,idle,-0.19956811365001093,4.062203379579243,4.261771493229254,0.9310432651296187,1,0,0
healthy,idle,-0.19980499381888195,4.050101568974764,4.249906562793646,0.9310432651296187,1,0,0
healthy,idle,-0.19933131366378354,4.036568260886116,4.2358995745499,0.9310432651296187,1,0,0
healthy,idle,-0.19790264145847225,4.021311199875832,4.219213841334304,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.024059989024433,4.220370836658305,0.9310432651296187,1,0,0
healthy,idle,-0.1963108476338722,4.01446877299412,4.210779620627992,0.9310432651296187,1,0,0
healthy,idle,-0.2250786239574526,3.914462980938376,4.139541604895829,0.9310432651296187,1,0,0
healthy,startup,-0.23343439822370804,3.9474839711702727,4.18091836939398,0.9310432651296187,1,0,0
healthy,startup,-0.2228534028295176,3.833224490629362,4.0560778934588795,0.9310432651296187,1,0,0
healthy,steady_state,0.03967605752578385,0.7456501909039254,0.7059741333781415,0.9310432651296187,0,0,0
healthy,steady_state,0.08806411507070555,0.5025292073687331,0.4144650922980275,0.9310432651296187,0,0,0
healthy,steady_state,0.04991727894023512,0.7029818741734484,0.6530645952332133,0.9310432651296187,0,0,0
healthy,steady_state,0.08266531887457662,0.571916210238995,0.48925089136441835,0.9310432651296187,0,0,0
healthy,steady_state,0.0764083085168813,0.5818275820660206,0.5054192735491393,0.9310432651296187,0,0,0
healthy,steady_state,0.014530298079156179,0.853327029826469,0.8387967317473128,0.9310432651296187,0,0,0
healthy,steady_state,0.0657901572236057,0.5797987630266289,0.5140086058030232,0.9310432651296187,0,0,0
healthy,steady_state,0.07837555760395098,0.513236136143422,0.434860578539471,0.9310432651296187,0,0,0
healthy,steady_state,0.05587850983561582,0.6379669513414143,0.5820884415057985,0.9310432651296187,0,0,0
healthy,steady_state,0.08142257106514728,0.5260518134594303,0.44462924239428303,0.9310432651296187,0,0,0
healthy,steady_state,0.09280008696092346,0.488989432216146,0.39618934525522254,0.9310432651296187,0,0,0
healthy,steady_state,0.03198350492989088,0.7018397149349108,0.6698562100050199,0.9310432651296187,0,0,0
healthy,steady_state,0.007065073822611179,0.8656092979178391,0.8585442240952279,0.9310432651296187,0,0,0
healthy,steady_state,0.09192165750205095,0.43382831687975104,0.3419066593777001,0.9310432651296187,0,0,0
healthy,steady_state,0.04944641218636231,0.6301404122660902,0.5806940000797278,0.9310432651296187,0,0,0
healthy,steady_state,0.028471667342834406,0.7643241444772007,0.7358524771343662,0.9310432651296187,0,0,0
healthy,steady_state,0.013858610659574666,0.8497328367842212,0.8358742261246466,0.9310432651296187,0,0,0
healthy,shutdown,-0.20170593478122711,3.246611552183998,3.4483174869652253,0.9310432651296187,1,0,0
healthy,shutdown,-0.2064194523746058,3.5713935521597944,3.7778130045344,0.9310432651296187,1,0,0
healthy,idle,-0.21049990129397045,3.626459557613183,3.8369594589071534,0.9310432651296187,1,0,0
healthy,idle,-0.20231274735865512,4.088400388720041,4.290713136078696,0.9310432651296187,1,0,0
healthy,idle,-0.20286625923097756,3.9064683985509343,4.109334657781912,0.9310432651296187,1,0,0
healthy,idle,-0.2015146561614889,4.069578149082327,4.271092805243816,0.9310432651296187,1,0,0
healthy,idle,-0.19956811365001093,4.059921205440014,4.259489319090024,0.9310432651296187,1,0,0
healthy,idle,-0.19980499381888195,4.050045718930972,4.249850712749854,0.9310432651296187,1,0,0
healthy,idle,-0.19933131366378354,4.040875475959688,4.240206789623472,0.9310432651296187,1,0,0
healthy,idle,-0.19790264145847225,4.0312666066297345,4.229169248088207,0.9310432651296187,1,0,0
healthy,idle,-0.22458783672659777,3.913502637584239,4.138090474310837,0.9310432651296187,1,0,0
healthy,startup,-0.2307081165804299,3.943349204693751,4.174057321274181,0.9310432651296187,1,0,0
healthy,startup,-0.22075661920628264,3.7881891295309065,4.008945748737189,0.9310432651296187,1,0,0
healthy,steady_state,0.07874094517974584,0.5971553584453646,0.5184144132656188,0.9310432651296187,0,0,0
healthy,steady_state,0.03770149446254911,0.7814932401376435,0.7437917456750944,0.9310432651296187,0,0,0
healthy,steady_state,0.07962845811634378,0.586856210717005,0.5072277526006612,0.9310432651296187,0,0,0
healthy,steady_state,0.09013030205497408,0.5477489893794243,0.4576186873244502,0.9310432651296187,0,0,0
healthy,steady_state,0.06261025390183861,0.6552983345049012,0.5926880806030626,0.9310432651296187,0,0,0
healthy,steady_state,0.1009145763873901,0.41761030920771797,0.31669573282032787,0.9310432651296187,0,0,0
healthy,steady_state,0.05816001284466232,0.6261738911948832,0.5680138783502209,0.9310432651296187,0,0,0
healthy,steady_state,0.0033435932848871475,0.7712723805911778,0.7679287873062906,0.9310432651296187,0,0,0
healthy,steady_state,-0.08543550825343593,1.186183021387518,1.271618529640954,0.9310432651296187,1,1,0
healthy,steady_state,-0.017960334185981974,0.9586624169654361,0.9766227511514181,0.9310432651296187,1,1,0
healthy,steady_state,0.0907459710576346,0.4471894466344892,0.3564434755768546,0.9310432651296187,0,0,0
healthy,steady_state,0.0889075120308771,0.49458484682772647,0.40567733479684936,0.9310432651296187,0,0,0
healthy,steady_state,0.04111710696283999,0.8066741830437958,0.7655570760809558,0.9310432651296187,0,0,0
healthy,steady_state,0.05557679786392,0.6001940786532187,0.5446172807892987,0.9310432651296187,0,0,0
healthy,steady_state,0.0610866920767687,0.6109383504193622,0.5498516583425934,0.9310432651296187,0,0,0
healthy,steady_state,0.07003809862636212,0.658322208934054,0.5882841103076919,0.9310432651296187,0,0,0
healthy,steady_state,0.05674196054125785,0.7098592745600041,0.6531173140187463,0.9310432651296187,0,0,0
healthy,shutdown,-0.20392068617732084,3.247698514220132,3.451619200397453,0.9310432651296187,1,0,0
healthy,shutdown,-0.21119308699928008,3.7035805747947355,3.9147736617940154,0.9310432651296187,1,0,0
healthy,idle,-0.2087683409979747,3.653665798813992,3.862434139811967,0.9310432651296187,1,0,0
healthy,idle,-0.20661155779781704,4.102070460798316,4.308682018596134,0.9310432651296187,1,0,0
healthy,idle,-0.20231274735865512,4.0816009668309166,4.283913714189572,0.9310432651296187,1,0,0
healthy,idle,-0.20310425618214167,4.074003324576838,4.27710758075898,0.9310432651296187,1,0,0
healthy,idle,-0.2025998868450104,4.072970382982108,4.275570269827118,0.9310432651296187,1,0,0
healthy,idle,-0.19980499381888195,4.064144210856264,4.2639492046751455,0.9310432651296187,1,0,0
healthy,idle,-0.19980499381888195,4.051635366797411,4.251440360616293,0.9310432651296187,1,0,0
healthy,idle,-0.19933131366378354,4.045132211434062,4.244463525097846,0.9310432651296187,1,0,0
healthy,idle,-0.22458783672659777,3.9121472361751577,4.136735072901756,0.9310432651296187,1,0,0
healthy,startup,-0.2285915758232504,3.7471326228164474,3.975724198639698,0.9310432651296187,1,0,0
healthy,startup,-0.2210006739971474,3.7801716994548022,4.00117237345195,0.9310432651296187,1,0,0
healthy,steady_state,0.07654599226872699,0.5976805503253952,0.5211345580566682,0.9310432651296187,0,0,0
healthy,steady_state,0.04213889266851689,0.7324490455502947,0.6903101528817778,0.9310432651296187,0,0,0
healthy,steady_state,0.017299375651913695,0.7366570189485937,0.71935764329668,0.9310432651296187,0,0,0
healthy,steady_state,0.038632212671406374,0.7132904102556298,0.6746581975842234,0.9310432651296187,0,0,0
healthy,steady_state,0.06350472198822288,0.6787291515415991,0.6152244295533762,0.9310432651296187,0,0,0
healthy,steady_state,0.0724633871659191,0.6536470925881758,0.5811837054222566,0.9310432651296187,0,0,0
healthy,steady_state,0.0781081254190863,0.5863728683825912,0.5082647429635049,0.9310432651296187,0,0,0
healthy,steady_state,0.08867653664825731,0.47390034281215604,0.38522380616389873,0.9310432651296187,0,0,0
healthy,steady_state,0.07736598163171116,0.5412445549972883,0.46387857336557714,0.9310432651296187,0,0,0
healthy,steady_state,0.03942566906469769,0.6952517065807865,0.6558260375160888,0.9310432651296187,0,0,0
healthy,steady_state,0.05459258381591531,0.7257589184243325,0.6711663346084171,0.9310432651296187,0,0,0
healthy,steady_state,0.06475222863253133,0.6549478569520655,0.5901956283195342,0.9310432651296187,0,0,0
healthy,steady_state,0.04905494619438272,0.7120325947840855,0.6629776485897028,0.9310432651296187,0,0,0
healthy,steady_state,0.01122052392949724,0.8490932667342267,0.8378727428047295,0.9310432651296187,0,0,0
healthy,steady_state,-0.0034354230799656937,0.9202692289529487,0.9237046520329144,0.9310432651296187,0,0,0
healthy,steady_state,-0.05267074437571306,1.118548697334479,1.171219441710192,0.9310432651296187,1,1,0
healthy,steady_state,0.026747545384036397,0.885424416608468,0.8586768712244317,0.9310432651296187,0,0,0
healthy,shutdown,-0.20166856771461117,3.2334426023205856,3.4351111700351966,0.9310432651296187,1,0,0
healthy,shutdown,-0.2116748015245311,3.6685892198857144,3.8802640214102455,0.9310432651296187,1,0,0
healthy,idle,-0.2078447198963651,3.6319802931483114,3.8398250130446767,0.9310432651296187,1,0,0
healthy,idle,-0.20632277881626915,4.113380183423395,4.319702962239664,0.9310432651296187,1,0,0
healthy,idle,-0.20661155779781704,3.930400514353106,4.137012072150923,0.9310432651296187,1,0,0
healthy,idle,-0.20331384880961045,4.09415159824828,4.297465447057891,0.9310432651296187,1,0,0
healthy,idle,-0.20310425618214167,4.084470255663415,4.287574511845557,0.9310432651296187,1,0,0
healthy,idle,-0.20286625923097756,4.071393394757153,4.27425965398813,0.9310432651296187,1,0,0
healthy,idle,-0.20032816527361164,4.0649386308669655,4.265266796140577,0.9310432651296187,1,0,0
healthy,idle,-0.20027899481316624,4.056279565864106,4.256558560677272,0.9310432651296187,1,0,0
healthy,idle,-0.22641209665194495,3.910129954813703,4.136542051465648,0.9310432651296187,1,0,0
healthy,startup,-0.2293914922297301,3.824551964707161,4.053943456936891,0.9310432651296187,1,0,0
healthy,startup,-0.22238675693855714,3.807625972600685,4.0300127295392425,0.9310432651296187,1,0,0
healthy,steady_state,0.03125720025057521,0.8277363153842444,0.7964791151336692,0.9310432651296187,0,0,0
healthy,steady_state,-0.013667353782532143,0.9230904346188125,0.9367577884013446,0.9310432651296187,1,1,0
healthy,steady_state,0.018588925941447343,0.8684371177492329,0.8498481918077856,0.9310432651296187,0,0,0
healthy,steady_state,0.09280901777805184,0.5302901256331446,0.43748110785509275,0.9310432651296187,0,0,0
healthy,steady_state,0.04467775415862224,0.596108683087057,0.5514309289284347,0.9310432651296187,0,0,0
healthy,steady_state,-0.0007582839931774554,0.8666417755038817,0.8674000594970591,0.9310432651296187,0,0,0
healthy,steady_state,-0.004168525090865516,0.8748288637195523,0.8789973888104178,0.9310432651296187,0,0,0
healthy,steady_state,0.035453897843716387,0.6949250736139183,0.6594711757702019,0.9310432651296187,0,0,0
